username,post_id,upvotedAt,voteWeight,isSuperVote
randy51,post_1077,2026-04-25,1,true
kaitlyn64,post_1122,2026-04-20,1,true
dorothyanthony,post_1777,2026-04-23,1,false
christopher89,post_1146,2026-04-13,2,true
martindouglas,post_1212,2026-04-28,3,true
darlene83,post_993,2026-04-28,3,false
renee89,post_1736,2026-04-09,1,false
lisamckinney,post_232,2026-04-07,2,false
lukejenkins,post_1893,2026-04-26,3,true
john56,post_625,2026-04-16,2,true
buckleyjacob,post_195,2026-04-01,1,false
kelly24,post_1034,2026-04-08,2,true
michelestout,post_1866,2026-04-16,3,false
jonesdennis,post_1083,2026-04-13,1,true
richard16,post_1653,2026-04-21,3,false
smithlori,post_1834,2026-04-15,2,true
stephenfields,post_891,2026-04-04,2,true
mccannrobert,post_345,2026-04-07,3,false
egutierrez,post_633,2026-04-15,1,true
whitecynthia,post_289,2026-04-05,2,false
bushbob,post_947,2026-04-16,2,true
carrolldaniel,post_1619,2026-04-08,1,true
cheyenne27,post_1219,2026-04-02,1,false
amy45,post_338,2026-04-19,2,false
vsampson,post_1806,2026-04-23,1,false
sanchezmichael,post_1413,2026-04-04,3,true
gonzaleztammy,post_925,2026-04-01,1,false
kimberlycraig,post_1755,2026-04-22,3,true
kimberlytaylor,post_464,2026-04-13,2,false
whitemeagan,post_583,2026-04-22,3,false
haysamanda,post_1835,2026-04-20,2,true
ltownsend,post_490,2026-04-05,3,true
hallcassandra,post_978,2026-04-07,1,true
michellesheppard,post_44,2026-04-24,3,true
kimberly64,post_244,2026-04-04,3,false
daniel67,post_39,2026-04-23,2,true
sarah43,post_1742,2026-04-18,3,false
ninaramirez,post_399,2026-04-06,1,true
nicholascabrera,post_519,2026-04-05,1,true
bcooper,post_890,2026-04-06,3,true
renee89,post_1336,2026-04-20,2,false
xhansen,post_1656,2026-04-10,1,false
ashley74,post_1877,2026-04-02,3,true
ijackson,post_1662,2026-04-12,2,false
hfuller,post_399,2026-04-16,1,false
sanchezdesiree,post_35,2026-04-06,1,false
kfisher,post_454,2026-04-09,2,true
andrewsmith,post_1436,2026-04-08,1,false
kingshawn,post_302,2026-04-17,3,true
bryan60,post_30,2026-04-28,2,true
tfoley,post_1571,2026-04-14,1,false
snorris,post_1140,2026-04-03,2,false
stephanie32,post_1341,2026-04-28,3,false
jo74,post_744,2026-04-28,2,false
unelson,post_65,2026-04-02,3,false
kellytraci,post_1889,2026-04-01,2,false
joseph51,post_1979,2026-04-20,1,true
alyssa58,post_450,2026-04-22,3,true
lisamartin,post_351,2026-04-19,2,false
erika21,post_1077,2026-04-14,1,true
qstevens,post_1427,2026-04-16,2,false
smithjared,post_4,2026-04-10,1,false
omarsanchez,post_1072,2026-04-19,2,true
george51,post_1579,2026-04-16,1,false
heather64,post_1768,2026-04-20,2,false
pamprice,post_1354,2026-04-12,2,true
paynecheryl,post_531,2026-04-07,3,true
lauraellison,post_1749,2026-04-28,3,true
cantrellnicole,post_468,2026-04-20,1,false
upierce,post_1763,2026-04-09,3,false
sanchezmichael,post_548,2026-04-03,3,false
angelacrosby,post_309,2026-04-26,3,false
michaelbird,post_1950,2026-04-23,1,false
yhernandez,post_703,2026-04-05,1,false
umassey,post_1206,2026-04-13,3,true
markwilliamson,post_442,2026-04-25,1,false
xhernandez,post_1122,2026-04-22,1,true
wardjamie,post_1977,2026-04-12,3,true
kevin48,post_263,2026-04-06,1,false
nprice,post_1690,2026-04-28,3,true
mfuentes,post_984,2026-04-16,1,false
ulopez,post_1399,2026-04-10,2,false
amberbryant,post_329,2026-04-17,1,true
knoxstephen,post_1834,2026-04-08,3,false
marksmith,post_79,2026-04-14,3,true
uhines,post_1661,2026-04-04,3,true
lauraellison,post_1666,2026-04-27,3,false
monteswhitney,post_1609,2026-04-18,3,true
thompsonanna,post_703,2026-04-27,2,false
qduncan,post_984,2026-04-08,1,true
bevans,post_71,2026-04-11,2,false
mccartylori,post_1488,2026-04-16,3,true
ninaramirez,post_485,2026-04-18,3,true
raymondmichael,post_1269,2026-04-08,1,false
ericagreene,post_325,2026-04-23,2,false
griffinjames,post_1736,2026-04-24,3,false
mathewlittle,post_661,2026-04-20,3,true
robertarmstrong,post_355,2026-04-05,1,false
wyoung,post_1635,2026-04-01,2,true
fhernandez,post_161,2026-04-22,2,false
acordova,post_539,2026-04-12,2,false
dbishop,post_1731,2026-04-12,3,true
arnolddenise,post_6,2026-04-23,3,true
hhawkins,post_1542,2026-04-24,3,true
piercethomas,post_1773,2026-04-17,2,false
mooredonald,post_1384,2026-04-26,2,false
hollyhernandez,post_540,2026-04-07,3,false
ydelgado,post_1333,2026-04-05,3,true
scottangela,post_749,2026-04-15,2,false
reedian,post_158,2026-04-28,3,true
amyjackson,post_1327,2026-04-28,3,true
ideleon,post_94,2026-04-14,3,true
gmartin,post_1625,2026-04-27,3,true
opalmer,post_1138,2026-04-25,1,true
jaredharvey,post_953,2026-04-12,3,true
aaron85,post_1352,2026-04-21,1,false
davisgary,post_1740,2026-04-06,2,true
tonya61,post_669,2026-04-12,2,true
dianapayne,post_1528,2026-04-25,2,false
samueladams,post_1848,2026-04-25,1,true
ryan82,post_1792,2026-04-20,1,false
angelapatterson,post_1558,2026-04-11,1,true
ewheeler,post_1378,2026-04-25,1,false
mayjacqueline,post_1125,2026-04-15,1,false
wernerwilliam,post_1779,2026-04-20,1,false
johnhorton,post_442,2026-04-16,3,true
douglaslarson,post_1655,2026-04-12,2,false
kkrause,post_375,2026-04-24,2,false
jamiegilbert,post_1164,2026-04-21,3,false
nayala,post_660,2026-04-08,1,false
chandlercarolyn,post_1963,2026-04-12,3,true
steven39,post_1073,2026-04-23,3,true
jamesstewart,post_1477,2026-04-22,3,true
seanholmes,post_592,2026-04-18,2,true
gflores,post_118,2026-04-05,1,true
josephfuller,post_544,2026-04-16,3,true
justin79,post_1224,2026-04-05,1,true
jillianjohnson,post_1107,2026-04-21,2,true
arnolddenise,post_675,2026-04-28,3,false
steven39,post_41,2026-04-09,2,false
duartealexander,post_451,2026-04-09,2,false
mcdonaldsandra,post_670,2026-04-13,1,true
casey40,post_475,2026-04-10,2,true
robin53,post_646,2026-04-12,3,false
stephen82,post_464,2026-04-17,2,true
jonesdennis,post_1691,2026-04-11,2,false
bcooper,post_463,2026-04-22,2,true
ochang,post_55,2026-04-22,2,true
nashjustin,post_415,2026-04-07,1,false
mckeekelsey,post_215,2026-04-05,1,false
ronaldjones,post_1242,2026-04-25,2,false
eddiebraun,post_1239,2026-04-22,1,false
jennifer67,post_1472,2026-04-19,1,true
mariaolson,post_1660,2026-04-17,1,true
nathan71,post_1532,2026-04-14,2,false
gprice,post_768,2026-04-03,2,false
dlucero,post_1561,2026-04-11,1,false
derek10,post_580,2026-04-13,1,true
jodi80,post_1758,2026-04-23,2,true
lindsayjackson,post_1940,2026-04-27,2,false
qmosley,post_1963,2026-04-06,1,false
dbishop,post_1477,2026-04-02,3,false
duanebenton,post_126,2026-04-11,3,false
ronalddurham,post_1069,2026-04-20,3,true
aliciahall,post_429,2026-04-04,2,true
obryan,post_1678,2026-04-24,1,true
johnmiller,post_731,2026-04-01,1,false
melissareed,post_1135,2026-04-23,1,true
brad93,post_861,2026-04-01,3,true
wswanson,post_905,2026-04-03,1,true
bolson,post_920,2026-04-20,3,true
changjohn,post_857,2026-04-11,2,true
mary08,post_921,2026-04-28,3,false
annholmes,post_1958,2026-04-25,3,true
coreybond,post_366,2026-04-17,1,false
yolanda25,post_111,2026-04-03,3,true
kellyherring,post_327,2026-04-07,3,true
iross,post_445,2026-04-23,1,true
wcooke,post_30,2026-04-06,3,false
jim50,post_664,2026-04-13,3,true
gjensen,post_279,2026-04-23,2,true
bhouse,post_361,2026-04-07,2,false
liuchristopher,post_1155,2026-04-23,3,true
michaelsullivan,post_93,2026-04-21,1,false
jillianjohnson,post_1562,2026-04-13,1,true
xshort,post_812,2026-04-04,1,true
jacobbrown,post_32,2026-04-25,3,false
alison02,post_448,2026-04-20,3,false
amandasmith,post_1241,2026-04-01,1,true
vshaw,post_616,2026-04-12,1,false
richardtran,post_1800,2026-04-25,3,true
richardlopez,post_351,2026-04-05,2,true
christina45,post_1406,2026-04-19,3,false
kmosley,post_1804,2026-04-05,1,true
wbrown,post_1174,2026-04-13,1,true
bradleyrandall,post_817,2026-04-21,1,true
gamblecharles,post_223,2026-04-07,2,false
samuelbarry,post_359,2026-04-11,3,false
phillipowen,post_1340,2026-04-17,2,true
elizabethhernandez,post_1742,2026-04-15,3,false
dstone,post_1777,2026-04-03,3,true
mercerpatrick,post_167,2026-04-22,2,true
twright,post_802,2026-04-22,3,true
lisamartin,post_1073,2026-04-27,3,true
martineztammy,post_229,2026-04-08,3,false
lmartinez,post_1578,2026-04-06,2,true
suzannerhodes,post_1740,2026-04-17,2,false
john34,post_949,2026-04-22,2,false
rvaughn,post_418,2026-04-26,2,false
coxjames,post_1211,2026-04-03,1,true
kennethbell,post_1607,2026-04-08,2,false
avilanathan,post_1760,2026-04-02,1,true
rfloyd,post_1162,2026-04-05,1,true
philliprogers,post_1176,2026-04-08,3,false
juanscott,post_155,2026-04-23,2,false
bryanclark,post_1051,2026-04-17,3,true
samanthaterry,post_739,2026-04-28,3,false
xgraham,post_176,2026-04-14,1,false
xtanner,post_1771,2026-04-14,3,false
stoneelizabeth,post_337,2026-04-22,3,false
jeffreymorgan,post_57,2026-04-06,2,false
jeffrey88,post_860,2026-04-02,2,false
nparker,post_978,2026-04-25,1,true
nrose,post_690,2026-04-20,3,false
brandon48,post_793,2026-04-23,1,false
christopher68,post_768,2026-04-13,3,false
currytimothy,post_74,2026-04-28,2,true
howardandrew,post_302,2026-04-10,3,true
estesjoseph,post_389,2026-04-09,3,false
gmartin,post_113,2026-04-06,1,true
nle,post_1850,2026-04-06,3,true
turnercolton,post_287,2026-04-09,1,false
chad84,post_62,2026-04-26,2,false
alexanderwhite,post_1411,2026-04-15,2,false
blackedgar,post_1018,2026-04-06,2,true
lovecheryl,post_630,2026-04-23,2,false
garyjohnson,post_1725,2026-04-25,1,true
richardsonamanda,post_1146,2026-04-27,1,true
ukane,post_277,2026-04-14,2,true
knightmichael,post_1464,2026-04-02,2,false
thompsonkenneth,post_1325,2026-04-11,2,false
nathanweiss,post_1317,2026-04-16,2,false
coxjames,post_346,2026-04-08,3,true
olivertimothy,post_1244,2026-04-15,2,true
bradleyanderson,post_1975,2026-04-23,2,true
garylee,post_1023,2026-04-02,3,false
bairdlaura,post_1579,2026-04-25,1,false
robin53,post_1348,2026-04-12,1,false
kathleen78,post_1234,2026-04-06,2,true
sanchezjonathan,post_1706,2026-04-13,1,true
yjones,post_417,2026-04-13,3,false
stacey70,post_414,2026-04-28,2,true
zbrown,post_1658,2026-04-23,2,true
qmercer,post_1561,2026-04-03,2,false
ericduncan,post_204,2026-04-23,3,true
james95,post_1964,2026-04-23,3,false
scott48,post_231,2026-04-08,3,true
lynchtrevor,post_887,2026-04-11,1,true
donald21,post_0,2026-04-21,3,true
evanslisa,post_1957,2026-04-06,1,false
jarvisjulia,post_1118,2026-04-20,2,false
hillkevin,post_1500,2026-04-26,1,true
jordan20,post_1462,2026-04-19,2,false
pgomez,post_1386,2026-04-22,3,false
justin79,post_990,2026-04-25,2,false
wardjamie,post_1888,2026-04-11,2,true
coxronald,post_331,2026-04-11,1,true
oglover,post_1813,2026-04-26,3,true
angelaward,post_107,2026-04-19,3,true
taradominguez,post_1202,2026-04-26,3,true
melaniejackson,post_185,2026-04-26,2,false
mikaylamarshall,post_1227,2026-04-09,1,false
jennifer45,post_338,2026-04-08,1,false
ydiaz,post_1286,2026-04-24,1,false
stephaniejones,post_1763,2026-04-18,1,true
rsavage,post_1698,2026-04-12,2,true
ashleyhernandez,post_282,2026-04-06,1,false
lsmith,post_1559,2026-04-22,2,false
rnixon,post_43,2026-04-20,3,true
chelsea21,post_284,2026-04-10,2,false
chris36,post_860,2026-04-17,2,false
angela41,post_570,2026-04-02,1,false
khanson,post_880,2026-04-24,1,true
palmeralicia,post_1832,2026-04-22,2,true
aliciasalazar,post_1458,2026-04-10,2,false
zgonzalez,post_1006,2026-04-07,3,false
amandakane,post_207,2026-04-22,3,false
saraboyd,post_1927,2026-04-10,1,false
ashleylopez,post_1223,2026-04-24,1,false
kerryhernandez,post_157,2026-04-06,1,true
wwalton,post_1364,2026-04-20,2,true
steven82,post_966,2026-04-14,3,true
bankscaitlin,post_283,2026-04-17,1,true
collinsjoseph,post_1939,2026-04-19,3,true
qcobb,post_225,2026-04-11,3,false
seth30,post_1173,2026-04-02,1,true
megansmith,post_624,2026-04-05,1,true
nhunter,post_56,2026-04-23,3,true
reevesjamie,post_1664,2026-04-17,2,true
calvin05,post_866,2026-04-21,2,true
xvalenzuela,post_221,2026-04-26,2,false
edwardmartin,post_382,2026-04-01,2,true
john81,post_429,2026-04-07,2,true
freemanchristopher,post_423,2026-04-13,2,true
hortondeborah,post_1364,2026-04-25,2,false
evansnichole,post_1216,2026-04-25,3,true
jennifer74,post_408,2026-04-27,3,true
trevormunoz,post_1075,2026-04-14,1,false
xmclaughlin,post_362,2026-04-05,3,false
erica19,post_708,2026-04-23,2,false
rose03,post_1639,2026-04-25,3,true
ewilliams,post_378,2026-04-15,3,false
monteswhitney,post_1623,2026-04-18,2,false
hamiltonnicole,post_1059,2026-04-18,3,false
millermaurice,post_671,2026-04-09,1,true
scollins,post_146,2026-04-27,2,false
cross,post_1260,2026-04-01,2,false
xgraham,post_1534,2026-04-15,1,true
williamprice,post_979,2026-04-03,3,false
jeffreythompson,post_1364,2026-04-28,1,true
amber86,post_1696,2026-04-27,3,true
vgomez,post_1882,2026-04-19,3,true
briancook,post_72,2026-04-16,3,true
kmcneil,post_1069,2026-04-14,1,false
codyhughes,post_1400,2026-04-28,3,false
kathyhenry,post_1247,2026-04-16,2,false
fishervalerie,post_1429,2026-04-19,3,false
jonathankidd,post_80,2026-04-20,1,true
johnsonlogan,post_1757,2026-04-02,2,false
ronaldjones,post_1285,2026-04-09,1,true
taylor12,post_1038,2026-04-18,1,false
patrickmoses,post_231,2026-04-27,3,true
kelly32,post_575,2026-04-22,1,true
omarquez,post_1190,2026-04-04,3,false
dannyrowland,post_971,2026-04-10,2,false
utrujillo,post_767,2026-04-22,2,false
cbeck,post_1664,2026-04-24,2,false
kimberlylawrence,post_1902,2026-04-28,1,true
robin53,post_625,2026-04-13,3,false
nicole89,post_111,2026-04-25,3,false
marilynjames,post_1489,2026-04-28,2,true
medinarobert,post_1288,2026-04-01,1,true
tevans,post_1076,2026-04-15,3,false
bwilson,post_1789,2026-04-25,3,false
travis14,post_372,2026-04-12,2,false
tony30,post_1109,2026-04-18,2,false
lmurphy,post_392,2026-04-17,2,true
anthony02,post_1789,2026-04-03,3,false
xpoole,post_1713,2026-04-08,2,true
danielvargas,post_1299,2026-04-15,2,false
cheryl81,post_1266,2026-04-09,3,false
davidwilliams,post_1595,2026-04-10,1,false
joseph08,post_330,2026-04-18,2,false
devin68,post_96,2026-04-04,2,false
sandra50,post_1476,2026-04-02,1,false
megantate,post_1993,2026-04-04,2,false
april34,post_1513,2026-04-19,3,false
kennethbell,post_1923,2026-04-03,2,false
melissa41,post_1542,2026-04-20,3,false
irobbins,post_1270,2026-04-24,1,false
darius82,post_1851,2026-04-13,2,false
marcjones,post_1474,2026-04-15,1,false
pricestacey,post_404,2026-04-12,2,true
asmall,post_1310,2026-04-22,3,false
glenntaylor,post_1283,2026-04-06,1,true
victoria29,post_1921,2026-04-03,1,true
qcombs,post_196,2026-04-08,3,false
hannahhall,post_1886,2026-04-19,2,false
norman94,post_923,2026-04-11,3,true
bestsamantha,post_1648,2026-04-18,3,false
beverlyconner,post_1388,2026-04-14,2,false
joshuadavis,post_104,2026-04-14,3,false
alyssa58,post_856,2026-04-19,2,false
chelsea65,post_1023,2026-04-27,3,true
jesseromero,post_76,2026-04-26,3,false
kelly24,post_1418,2026-04-25,2,true
onealmarc,post_1357,2026-04-22,2,false
lauraellison,post_600,2026-04-21,2,true
richardsonamanda,post_322,2026-04-01,3,true
christina45,post_1003,2026-04-22,2,true
olsonmichelle,post_485,2026-04-23,1,true
gflores,post_1266,2026-04-21,2,true
donald25,post_214,2026-04-01,1,false
torressophia,post_917,2026-04-20,3,true
hmedina,post_984,2026-04-01,2,false
leejessica,post_1007,2026-04-19,1,true
jrhodes,post_122,2026-04-18,2,true
george30,post_597,2026-04-21,1,true
fmaldonado,post_945,2026-04-19,3,true
buckleyjacob,post_856,2026-04-05,3,false
chelsea39,post_1005,2026-04-03,2,true
ronaldingram,post_563,2026-04-28,1,true
samantha96,post_1333,2026-04-09,2,true
katherine53,post_6,2026-04-13,2,false
fernando07,post_242,2026-04-22,2,true
wagnerdavid,post_1452,2026-04-12,1,true
riddlechristopher,post_1477,2026-04-23,2,false
pamela42,post_1917,2026-04-17,3,true
vazquezsierra,post_651,2026-04-02,2,true
kelsey34,post_143,2026-04-10,3,true
hansenmichael,post_719,2026-04-24,2,true
olivia68,post_552,2026-04-23,1,false
campostimothy,post_1351,2026-04-05,2,false
paul16,post_731,2026-04-10,2,false
amy70,post_949,2026-04-16,1,false
kathrynmarsh,post_1049,2026-04-20,2,true
lukepeterson,post_605,2026-04-15,1,false
dannyjensen,post_610,2026-04-08,1,true
alexbeck,post_1202,2026-04-11,1,false
todd35,post_743,2026-04-28,3,true
alyssa38,post_439,2026-04-17,1,true
heatherjohnston,post_1327,2026-04-26,1,true
amandaenglish,post_332,2026-04-07,1,false
nathan71,post_134,2026-04-16,2,true
joshuadavis,post_179,2026-04-09,2,true
rayjohn,post_1247,2026-04-12,1,false
bryan93,post_846,2026-04-19,1,false
margaretmartin,post_1436,2026-04-20,3,true
jwilliams,post_1341,2026-04-17,2,true
thomascunningham,post_1529,2026-04-18,3,false
dianeball,post_428,2026-04-03,2,false
estesjoseph,post_738,2026-04-09,1,true
jerrychavez,post_605,2026-04-11,3,true
allen84,post_394,2026-04-16,1,true
ureid,post_167,2026-04-20,1,false
rachel81,post_729,2026-04-10,2,false
derek04,post_244,2026-04-27,3,true
stewartalbert,post_971,2026-04-10,1,true
ifloyd,post_1084,2026-04-01,3,true
rhonda12,post_1060,2026-04-06,3,true
sharon35,post_1534,2026-04-23,2,true
johnmorales,post_1784,2026-04-08,1,false
hernandezwilliam,post_1376,2026-04-05,3,false
laurenhodges,post_365,2026-04-10,1,true
courtneysmith,post_274,2026-04-11,1,true
stephenkoch,post_1682,2026-04-15,3,false
aking,post_854,2026-04-07,2,false
andrew60,post_596,2026-04-20,1,false
tyler28,post_1466,2026-04-15,3,true
megansmith,post_753,2026-04-13,2,false
frenchryan,post_932,2026-04-05,3,false
calvin05,post_361,2026-04-25,1,false
mbutler,post_522,2026-04-13,1,true
wsanders,post_1066,2026-04-05,1,true
katrina42,post_383,2026-04-16,1,true
ymartinez,post_1507,2026-04-01,1,true
johnstonmelissa,post_4,2026-04-12,1,true
zbaker,post_1117,2026-04-17,1,true
tonyaferguson,post_1289,2026-04-05,2,true
christopher45,post_1014,2026-04-24,3,true
johnsonamber,post_1733,2026-04-10,1,true
nprice,post_937,2026-04-14,2,true
amiller,post_1039,2026-04-22,3,true
burtonryan,post_1228,2026-04-26,2,false
john08,post_269,2026-04-16,2,true
christopher73,post_1140,2026-04-13,3,false
kkrause,post_213,2026-04-11,1,true
nicholasyates,post_1222,2026-04-08,2,true
freemanchristopher,post_330,2026-04-12,3,true
xwilson,post_521,2026-04-19,3,true
csimpson,post_167,2026-04-15,1,false
sanchezmegan,post_1861,2026-04-19,1,false
zkline,post_1676,2026-04-16,3,true
kristen89,post_1243,2026-04-01,3,true
nyoung,post_1755,2026-04-12,1,true
chelsea39,post_285,2026-04-06,3,false
richard43,post_890,2026-04-11,3,true
matthew33,post_1742,2026-04-27,1,true
laurie19,post_441,2026-04-11,2,false
cmiller,post_1174,2026-04-21,3,true
markalexander,post_1327,2026-04-15,3,true
amanda71,post_1639,2026-04-13,3,true
ireid,post_1076,2026-04-15,1,false
tromero,post_662,2026-04-23,2,true
craig49,post_1652,2026-04-11,1,false
trodriguez,post_1226,2026-04-07,2,true
cartertammy,post_1390,2026-04-16,1,false
youngallen,post_1400,2026-04-01,2,true
jrhodes,post_681,2026-04-02,3,false
douglasaaron,post_728,2026-04-02,1,false
martinezbeverly,post_108,2026-04-08,3,false
abigailjohnson,post_1546,2026-04-22,1,false
imccann,post_170,2026-04-02,3,false
dsmith,post_414,2026-04-03,2,true
anneford,post_1546,2026-04-20,2,false
calebrodriguez,post_606,2026-04-06,3,true
heidileonard,post_1571,2026-04-20,1,true
keithbarnes,post_1961,2026-04-11,1,true
dkelly,post_1554,2026-04-10,1,false
stacey70,post_1497,2026-04-02,2,false
ellissamuel,post_519,2026-04-21,2,true
paula99,post_637,2026-04-27,3,false
deanmichael,post_914,2026-04-07,2,true
stricklandsharon,post_1133,2026-04-07,1,true
kennethdillon,post_1148,2026-04-22,2,false
eric79,post_1119,2026-04-22,1,true
rachelrobertson,post_1597,2026-04-26,1,false
yalvarado,post_1636,2026-04-05,1,true
keith36,post_1804,2026-04-24,2,false
lukepeterson,post_1764,2026-04-06,2,false
kfields,post_1899,2026-04-16,3,true
bruiz,post_1936,2026-04-25,1,false
qdudley,post_1113,2026-04-13,1,false
robertstyler,post_678,2026-04-17,2,true
garrettnicholas,post_1646,2026-04-22,1,true
theresaschaefer,post_1039,2026-04-22,2,true
briandickerson,post_1207,2026-04-15,2,false
williamsmatthew,post_1260,2026-04-21,2,false
paul41,post_674,2026-04-27,3,true
mooredavid,post_1457,2026-04-28,2,true
